movie_id,title,tags
236751,Heaven is for Real,heaven real recount true stori smalltown father must find courag convict share son extraordinari lifechang experi world fouryearold colton share detail amaz journey childlik innoc speak matteroffactli thing happen birth thing couldnt possibl know gregkinnear kellyreilly connorcorum basedonnovel faith basedontrueevents gregkinnear kellyreilly connorcorum randallwallace
107,Snatch,second film british director guy ritchi snatch tell obscur stori similar first fastpac crazi charactercollid fill film lock stock two smoke barrel two overlap stori one search stolen diamond box promot who troubl psychot gangster jasonstatham bradpitt vinniejones gypsy bareknuckleboxing slang trailerpark pig sport receivingofstolengoods cockneyaccent diamond pikey jasonstatham bradpitt vinniejones guyritchie
357837,Dancin' It's On,come age danc film spirit dirti danc karat kid high school music young girl beverli hill jennif visit father panama citi beach hotel summer break fall love young boy ken work dishwash even though differ background share passion danc partner enter 2nd annual florida statewid danc contest prepar contest jennif ken must overcom scheme danc partner meddl father doubt love prevail witneycarson chehonwespi-tschopp garydaniels dancing competition hotel florida danceteacher witneycarson chehonwespi-tschopp garydaniels davidwinters
8913,Pet Sematary,dr loui creed famili move countri hous dream discov pet cemeteri back properti curs burial ground deep wood bring dead back life minor problem first famili cat make return trip accid forc heartbroken father contempl unthink dalemidkiff fredgwynne denisecrosby coffin pet funeral headinjury grief newneighbor petcemetery deadcat deathofpatient lossofpet deadlover mothersonrelationship hitbytruck ghost graverobbing indianburialground womandirector flashback burialground dalemidkiff fredgwynne denisecrosby marylambert
13889,Madadayo,film tell stori professor uehida hyakkensama 18891971 gotemba around forti univers professor air raid left becom writer live hut mood hardli chang chang time tatsuomatsumura kyôkokagawa hisashiigawa  tatsuomatsumura kyôkokagawa hisashiigawa akirakurosawa
18530,The Cry of the Owl,young woman becom inexplic attract man stalk boyfriend goe miss stalker immedi suspect game jealousi betray turn deadli paddyconsidine juliastiles carolinedhavernas suspense paddyconsidine juliastiles carolinedhavernas jamiethraves
358451,A Tale of Three Cities,former spi chines nationalist parti fall opiumd widow china ravag war revolut lauching-wan tangwei qinhailu womandirector lauching-wan tangwei qinhailu mabelcheung
927,Gremlins,billi peltzer given strang ador pet name gizmo christma inadvert break three import rule care mogwai unleash hord mischiev gremlin small town zachgalligan phoebecates hoytaxton holiday monster smalltown departmentstore barsandrestaurants humananimalrelationship pet sunlight chainsaw salesperson midnight fur banking puppet skunk kidsandfamily gremlin ymca zachgalligan phoebecates hoytaxton joedante
11,Star Wars,princess leia captur held hostag evil imperi forc effort take galact empir venturesom luke skywalk dash captain han solo team togeth loveabl robot duo r2d2 c3po rescu beauti princess restor peac justic empir markhamill harrisonford carriefisher android galaxy hermit deathstar lightsaber jedi rescuemission empire rebellion planet smuggler theforce spaceopera galacticwar stormtrooper totalitarianism markhamill harrisonford carriefisher georgelucas
291870,Dirty Grandpa,jason kelli one week away marri bosss ubercontrol daughter put fast track partnership law firm howev straightlac jason trick drive foulmouth grandfath dick daytona spring break pend nuptial suddenli jeopardi riotou frat parti bar fight epic night karaok dick quest live life fullest bring jason along ride zacefron robertdeniro juliannehough grandfathergrandsonrelationship grandfather roadtrip wedding retired pervert armygeneral sexcomedy zacefron robertdeniro juliannehough danmazer
907,Doctor Zhivago,doctor zhivago film adap russian novel bori pasternak director david lean intern success today deem classic omar sharif juli christi play two protagonist fact love yet current situat cannot find way togeth omarsharif juliechristie geraldinechaplin lovetriangle nurse suicideattempt lossoffamily worldwari russianrevolution1917 forbiddenlove stepparents daughter epic omarsharif juliechristie geraldinechaplin davidlean
206563,Trash,set brazil three kid make discoveri garbag dump soon find run cop tri right terribl wrong ricksontevez eduardoluis gabrielweinstein brazilian drama thriller ricksontevez eduardoluis gabrielweinstein stephendaldry
11887,High School Musical 3: Senior Year,almost graduat day high school senior troy gabriella sharpay chad ryan taylor thought head separ direct leav east high wildcat think need someth theyll rememb forev togeth rest wildcat stage spring music reflect hope fear futur unforgett experi grow togeth graduat approach colleg plan question becom dream romanc friendship east high senior wildcat zacefron vanessahudgens ashleytisdale musical music highschool comingofage teenager highschoolstudent duringcreditsstinger zacefron vanessahudgens ashleytisdale kennyortega
45317,The Fighter,fighter drama boxer irish micki ward unlik road world light welterweight titl rockylik rise shepherd halfbroth dicki boxerturnedtrain rebound life nearli kod drug crime markwahlberg christianbale amyadams sport irishamerican documentarycrew lowellmassachusetts bluecollarworker churchbells documentaryfilmmaking boxershorts jumpingrope shadowboxing duringcreditsstinger markwahlberg christianbale amyadams davido.russell
12094,Jackass Number Two,jackass number two compil variou stunt prank skit essenti plot chri pontiu johnni knoxvil steveo bam margera whole crew return screen rais stake higher ever johnnyknoxville bammargera steve-o wound disgust pain stunts stuntman stupidity bulle shocking johnnyknoxville bammargera steve-o jefftremaine
10377,My Cousin Vinny,two carefre pal travel alabama mistakenli arrest charg murder fortun one cousin who lawyer vincent gambini former auto mechan brooklyn pass bar exam sixth tri arriv leatherclad girlfriend tri first case real shock deep south joepesci ralphmacchio marisatomei prison southernusa suspicion cousin court lawyer wrongfularrest joepesci ralphmacchio marisatomei jonathanlynn
249164,If I Stay,base gayl forman novel name stay stori gift classic musician mia boyfriend adam come indierock star torn two path life art relationship mia forc make even starker choic life death caught fatal car accid famili one snowi morn oregon chloëgracemoretz jamieblackley lianaliberato coma musician teenagegirl caraccident teenager outofbodyexperience teendrama basedonyoungadultnovel chloëgracemoretz jamieblackley lianaliberato r.j.cutler
256092,Drive Hard,former race car driver abduct mysteri thief forc wheelman crime put sight cop mob thomasjane johncusack zoeventoura  thomasjane johncusack zoeventoura briantrenchard-smith
9942,Major League,rachel phelp inherit cleveland indian deceas husband she determin move team warmer climat lose season make possibl easi given misfit she hire rachel sure dream come true underestim succeed tomberenger charliesheen corbinbernsen baseball sport sabotage sombrero baseballfield hardhat professionalsports comicstrip hotdog shortsighted voodooritual thebiggame tomberenger charliesheen corbinbernsen davids.ward
10748,St. Trinian's,belov school threaten closur power fail rais proper fund girl scheme steal priceless paint use profit pull st trinian red talulahriley ruperteverett gemmaarterton solidarity snake exhibit musical shenanigan chaos receivingofstolengoods girls'boardingschool quizshow unorthodox debt principal anarchy groupoffriends duringcreditsstinger distillery talulahriley ruperteverett gemmaarterton barnabythompson oliverparker
1817,Phone Booth,slick new york publicist pick ring receiv phone booth told hang hell kill littl red light laser rifl sight proof caller isnt kid colinfarrell kiefersutherland forestwhitaker terrorist phonebooth psychopath colinfarrell kiefersutherland forestwhitaker joelschumacher
10229,A Walk to Remember,popular restless landon carter forc particip school drama product fall love jami sullivan daughter town minist jami todo list life also big secret must keep landon mandymoore shanewest petercoyote basedonnovel theatregroup northcarolina theatremilieu highschool cancer comingofage tragiclove teenager starcrossedlovers mandymoore shanewest petercoyote adamshankman
687,Dead Man Walking,justic drama base true stori man death row last day form strong relationship nun teach forgiv give spiritu accompani execut susan sarandon oscar best femal actress convinc portray sister helen prejean susansarandon seanpenn robertprosky prison rape sociallydeprivedfamily penalty deathpenalty despair deathrow begnadigung therapist self-discovery prisoncell courtcase deathsentence doomedman sentence lethalinjection forgiveness charity mercypetition rageandhate unsociability rightandjustice court electricchair cowardliness susansarandon seanpenn robertprosky timrobbins
